timestamp,email_address,which_country_do_you_work_in,what_city_do_you_work_in,which_us_state_do_you_work_in,which_canadian_province_do_you_work_in,company_or_institution_name,which_of_the_following_best_describes_your_company,biotech_sub_industry,company_detail_approximate_company_size,provide_a_review_and_rate_your_companyinstitution_and_experience,work_life_balance_on_average_how_many_hours_do_you_work_per_week,what_is_your_official_job_title,which_department_best_describes_your_role_if_you_cant_find_one_that_fits_your_specific_role_select_other_and_describe,briefly_describe_your_position_and_responsibilities,do_you_work_inperson_remote_or_hybrid,how_many_days_on_average_per_week_do_you_work_from_home,what_degrees_do_you_have,how_many_total_years_of_experience_in_postdocs_do_you_have,list_other_relevant_and_recognized_certifications,please_enter_your_total_years_of_experience_in_the_field,what_currency_will_you_be_answering_these_questions_in,are_you_a_salaried_or_hourly_employee,if_you_are_an_hourly_employee_how_many_hours_per_week_do_you_work,annual_base_salary,overtime_pay,annual_target_bonus_in_percentage,commission,annual_equitystock_option,most_recent_annual_yearly_raise,bonus_value,stockequity_options,relocation_assistance_total_value,retirement_benefits,healthcare_benefits,select_the_highest_level_of_education_that_you_have_thats_relevant_to_your_occupation_if_you_have_multiple_please_select_other_and_describe,how_many_years_have_you_been_working_at_this_current_position,what_currency_will_you_be_answering_these_quesitons_in,survey_feedback,any_other_type_of_annual_bonus_please_describe,how_much_of_your_bonus_did_you_receive_in_the_last_cycle
2025-03-06 21:21:50.936000,,United States,,Connecticut,,Pfizer,Public,Pharmaceutical (including “big pharma”),5000+,,36 - 40,Senior Scientist,Data Science / Bioinformatics,,Hybrid,2.0,,2.0,,3.0,,Salaried,Not applicable,144000.0,N/A (no overtime/am salaried),15.0,No commission,3000.0,3.0,,,,9.5% 401k match,,PhD,2.0,USD - US dollar,,,
2025-03-06 15:34:50.022000,,United States,,Massachusetts,,AbbVie,Public,Pharmaceutical (including “big pharma”),5000+,"Great company and supportive team. I am satisfied with the work I am doing, as I get to learn cool things and work with smart people",41 - 45,Program Management Director,Research,Help research programs run smoothly,Hybrid,2.0,,0.0,,6.0,,Salaried,Not applicable,230000.0,N/A (no overtime/am salaried),25.0,No commission,65000.0,Have not been long enough to have an annual yearly raise,20000.0,,40000.0,"401k match, deferred salary","Typical large company HC. Selection of plans, opportunity for HSA / FSA. Top tier is ~$3000 a year, $800 deductible",Masters,1.0,USD - US dollar,Add MBA degree to options. Maybe have check box instead of radio button. I have multiple degrees and no way to capture that,,0.25
2025-03-06 10:10:48.985000,,United States,,Massachusetts,,Prefer not to say,Private,Industrial Biotech,50-200,,46 - 50,Senior Principal Scientist,Research,"Chemistry lead for a project, co-manage 20 CRO FTEs, also manage DMPK requests",Hybrid,3.0,,0.0,,10.0,,Salaried,Not applicable,190000.0,N/A (no overtime/am salaried),15.0,No commission,8000.0,3.5,0.0,"62,000 options, $0.20 strike, 4 year vesting 1 year cliff",0.0,4% 401k match,"100% of individual premium and 80% of dependents paid by company, PPO and HDHP/HSA option, with 1,500 employer direct contribution to HSA for individuals and 3,000 employer direct contribution for family HDHP",PhD,3.0,USD - US dollar,,,15.0
2025-03-06 09:27:24.429000,,United States,,California,,Illumina,Public,Medical/Health Devices,5000+,"3 out of 5
Management sucks - terrible at their jobs but get fat checks. No clear direction. Lots of uncertainty. Lots of layoffs. Used to be great but the money pool has dried up.",46 - 50,Senior Project Manager,Operations,PM for Construction facilities projects,Hybrid,3.0,,0.0,"PMP, PE, RAPS, etc, LEED AP",7.0,,Salaried,Not applicable,132000.0,N/A (no overtime/am salaried),8.0,No commission,33760.0,2.0,3000.0,"$20000 valued at $508 per share at time of sign-on, distributed over 4 years. Basically garbage now.",0.0,50% of up to 6% match 401k,Affordable dental (Dental Care) and vision (VSP). Healthcare / Medical: Blue Shield CA PPO. 10% co-pay for preventative and specialty care until deductible is met. $6500 maximum deductible for myself and family. Employer contribution of $1500 to HSA.,Bachelors,4.0,USD - US dollar,,VCP,7.44
2025-03-05 21:46:28.652000,,United States,,California,,Prefer not to say,Public,Industrial Biotech,200-1000,,Less than 30,"Associate Director, Quality ",Quality,,Remote,5.0,,20.0,"Cpgp, CQA",23.0,,Salaried,Not applicable,195000.0,N/A (no overtime/am salaried),18.0,No commission,30000.0,0.0354,0.0,,,4% 401K match,,Bachelors,1.0,USD - US dollar,,,0.22
2025-03-05 02:47:26.934000,,United States,,Washington,,Just-Evotec Biologics,Public,Contract Manufacturing Organization,1000-5000,Parent company is horrible and makes working here challenging. Pay sucks due to turmoil at parent company. But sub company is great if it were not owned by parent company. Considering other options.,41 - 45,"Group Lead, Principal Scientist",Analytical Development,Leading a functional area in AD,In-Person,1.0,,0.0,,7.0,,Salaried,Not applicable,184000.0,N/A (no overtime/am salaried),9.0,No commission,4000.0,3.0,60000.0,,,401k match 3%,HSA match 4%,PhD,2.0,USD - US dollar,,,3.0
2025-03-04 22:05:46.448000,,United States,,California,,Prefer not to say,Private,Pharmaceutical (including “big pharma”),1-50,,41 - 45,Senior Research Associate,Research,,In-Person,0.0,,0.0,,7.0,,Salaried,Not applicable,77000.0,N/A (no overtime/am salaried),0.0,No commission,0.0,Company/Institution does not have annual yearly raise,0.0,2000 options,0.0,401k match 3%,Health/dental/vision costs ~$180/mo,Masters,5.0,USD - US dollar,,,0.0
2025-03-04 20:47:30.040000,,United States,,Missouri,,Prefer not to say,Public,Contract Manufacturing Organization,5000+,7. Large company new to pharma big appetite for growth with minimal resources added. lots of turnover. ,46 - 50,"Supervisor, Manufacturing Sciences and Technology",Operations,Facilitate transfer of new molecules into mfg and facilitate continued success and regulatory approval for ongoing products.,In-Person,1.0,,0.0,,10.0,,Salaried,Not applicable,101850.0,N/A (no overtime/am salaried),6.0,No commission,0.0,0.038,,stock options available,,401k match 6%,,Masters,3.0,USD - US dollar,,,0.08
2025-03-03 16:41:40.189000,,United States,,Massachusetts,,GSK,Public,Pharmaceutical (including “big pharma”),5000+,"Slow Career Growth, Average Pay, and Poor PTO—But Strong Benefits

Advancing your career here is extremely slow. Promotions are rare and often insignificant, typically taking 4+ years. GSK invented “title promotions” which are ridiculous and is not considered a promotion but still can take years to graduate from Associate Scientist to Senior Associate Scientist for a 4% raise. Changing grade levels for a promotion takes even longer and is rare. High performance alone isn’t enough to move up; you usually need to apply and interview for higher roles.

While awards are given out, their value is minimal. Equity isn’t granted until Associate Director level, meaning most employees aren’t rewarded for strong performance. The PTO policy is abysmal—just 15 days until you hit 10 years of service, at which point you get a mere 5 extra days. Associate Director level gets an extra 5 days at 5 years of service and another 5 more at 10 years of continued service for 25 days off. Absurd. 

That said, there are some strong benefits: 18 weeks of parental leave is excellent, and the 11% 401(k) contribution is generous. However, overall compensation is average for big pharma. ",36 - 40,Principal Scientist,Research,,In-Person,0.0,,0.0,,10.0,,Salaried,Not applicable,142276.0,N/A (no overtime/am salaried),12.0,No commission,0.0,0.029,,,,11% (7% GSK Core Contribution regardless of whether you choose to contribute + up to a 4% GSK Match dollar-for-dollar when you contribute),"Aetna or United Health HDHP (You + Spouse) 94.50/ pay period. $4,000 deductible. $1,500 GSK Contribution to family HSA. Out of pocket maximum $13,100 family. GSK Drugs - Maintenance or Acute Medications 100% covered after deductible is met. Retail Acute Medications 10% coinsurance (minimum $5, maximum $75) after deductible is met. Primary doctor office visit 90% covered after deductible is met (including Virtual Visit). Specialist office visit 90% covered after deductible is met. Hospital copay 90% covered after deductible is met; $250 copay per admission. Urgent care clinic visit
90% covered after deductible is met. Emergency room (not followed by admission) 90% after deductible and $100 copay (copay waived if admitted). ",Bachelors,3.0,USD - US dollar,"Add Company Bonus Multiplier question (ie 1.35 Overall Bonus Multiplier)

Add company benefits/perks question (ie $375/ mo commuting reimbursement, $500/ year personal technology benefit etc).  ",,15.96% (12% Target Bonus x 1.33X Multiplier)
2025-03-01 15:34:01.154000,,United States,,Pennsylvania,,Prefer not to say,Public,Cell and Gene Therapy,50-200,,30 - 35,"Scientist, Molecular Biology",Research,Preclinical/discovery research with a focus on cell therapies; manage a team of junior researchers,Hybrid,2.0,,0.0,,8.0,,Salaried,Not applicable,114400.0,N/A (no overtime/am salaried),10.0,No commission,1400.0,0.04,0.0,A couple thousand shares at the FMV that vests quarterly for 4 years,0.0,401k with up to 4% match,Many healthcare options at varying levels of coverage and costs (I pay roughly $300/mo to cover myself and spouse with $4k joint deductible). Dental and vision plans; Optional FSA,Masters,3.0,USD - US dollar,,,0.108
2025-03-01 00:43:55.368000,,United States,,California,,Prefer not to say,Public,Pharmaceutical (including “big pharma”),5000+,,51 - 60,Director,Information Technologies,,Hybrid,3.0,,0.0,,15.0,,Salaried,Not applicable,258500.0,N/A (no overtime/am salaried),25.0,No commission,65000.0,3.0,,,,,,Masters,4.0,USD - US dollar,,,0.32
2025-02-28 19:32:41.381000,,United States,,California,,Prefer not to say,Private,Industrial Biotech,1-50,,30 - 35,Scientist I,Research,Proteomics research scientist responsible for maintaining Mass spectrometers and sample preparation ,In-Person,0.0,,0.0,,1.0,,Salaried,Not applicable,130000.0,N/A (no overtime/am salaried),,No commission,0.0,Have not been long enough to have an annual yearly raise,7500.0,,,4% 401k match,,PhD,1.0,USD - US dollar,,,
2025-02-28 14:10:42.409000,,United States,,Massachusetts,,Prefer not to say,Private,Pharmaceutical (including “big pharma”),50-200,,30 - 35,"Senior Manager, Cold Chain Logistics",Operations,,Hybrid,2.0,,0.0,,7.0,,Salaried,Not applicable,180000.0,N/A (no overtime/am salaried),15.0,No commission,7500.0,4.0,,,,4% 401k match,"PPO plan, no HSA, premiums covered",Bachelors,1.5,USD - US dollar,,,
2025-02-28 08:11:09.611000,,United States,,Maryland,,AstraZeneca,Public,Pharmaceutical (including “big pharma”),5000+,,36 - 40,Senior Scientist,Research,,In-Person,0.0,,2.0,,3.0,,Salaried,Not applicable,132000.0,N/A (no overtime/am salaried),15.0,No commission,9240.0,4.0,,,,,,PhD,1.0,USD - US dollar,,,21.9
2025-02-28 07:38:32.515000,,United States,,California,,Prefer not to say,Private,Pharmaceutical (including “big pharma”),5000+,,46 - 50,Principal Scientist,Research,,In-Person,0.0,,0.0,,13.0,,Salaried,Not applicable,166000.0,N/A (no overtime/am salaried),15.0,No commission,0.0,3.0,,,,,,Masters,x,USD - US dollar,,,135.0
2025-02-28 07:05:54.708000,,United States,,Massachusetts,,GSK,Public,Pharmaceutical (including “big pharma”),5000+,,36 - 40,Sample Management (Contractor),Analytical Development,Building and implementing a sample management platform.,In-Person,0.0,,0.0,,10.0,,Hourly,40.0,125424.0,1.5,,No commission,0.0,Have not been long enough to have an annual yearly raise,,,,,,Bachelors,2mo (out of 6 mo contract),USD - US dollar,,,
2025-02-28 06:12:06.010000,,United States,,Massachusetts,,Prefer not to say,Public,Pharmaceutical (including “big pharma”),200-1000,,36 - 40,Senior Manager Drug Safety & Pharmacovigilance Operations,Clinical,Managing PV operationally both post-market and clinical,Hybrid,4.0,,0.0,,10.0,,Salaried,Not applicable,180000.0,N/A (no overtime/am salaried),15.0,No commission,60000.0,3.5,,1500 stock options / 300 RSUs,0.0,401K match,100% of deductible is reimbursed,Bachelors,1.0,USD - US dollar,,,17.0
2025-02-28 03:51:44.287000,,United States,,Pennsylvania,,Prefer not to say,Subsidiary,Cell and Gene Therapy,200-1000,,36 - 40,Scientist,Process Development,,In-Person,0.0,,0.0,,4.0,,Salaried,Not applicable,77000.0,N/A (no overtime/am salaried),,No commission,0.0,3.0,,,,,,Bachelors,4.0,USD - US dollar,,,
2025-02-27 23:22:59.888000,,United States,,Oregon,,Roche,Private,Cell and Gene Therapy,5000+,,36 - 40,Safety Manager,Safety,Safety,In-Person,0.0,,15.0,"CSP, CIH",15.0,,Salaried,Not applicable,115000.0,N/A (no overtime/am salaried),12.0,No commission,10.0,3.0,,,,40k and $% pension,Dont remember,Masters,3.0,USD - US dollar,,,12.0
2025-02-27 19:56:08.338000,,United States,,Washington,,Bristol Myers Squibb,Public,Cell and Gene Therapy,5000+,"5/10 - Title and pay were a big bump but empowerment and responsibilities were less. At the time there was a lot of growth and movement though, but that has stagnated. There are good people, but I feel like we lack a clear focus, vision, and commitment to support our teams. ",41 - 45,Manufacturing Manager II,Manufacturing,Oversee on the floor processes/front line teams. ,In-Person,0.0,,0.0,,10.0,,Salaried,Not applicable,131325.0,N/A (no overtime/am salaried),10.0,No commission,25000.0,3.0,10000.0,,15000.0,401K match/annual contribution,"Average, still pay quite a bit out of pocket. ",Masters,2.0,USD - US dollar,,,14.0
2025-02-27 17:19:10.200000,,United States,,Massachusetts,,Takeda,Public,Pharmaceutical (including “big pharma”),1000-5000,,30 - 35,Business analysis manager,Business Development,,Hybrid,4.0,,0.0,,8.0,,Salaried,Not applicable,145000.0,N/A (no overtime/am salaried),15.0,No commission,14000.0,Have not been long enough to have an annual yearly raise,,,,7.0,,Masters,6 months,USD - US dollar,,Stock - 1200 RSUs,
2025-02-27 16:10:10.930000,,United States,,Missouri,,Thermo Fisher Scientific,Public,Contract Manufacturing Organization,5000+,,41 - 45,"Staff Engineer, MSAT",Data Science / Bioinformatics,,Hybrid,1.0,,0.0,,8.0,,Salaried,Not applicable,119000.0,N/A (no overtime/am salaried),12.0,No commission,0.0,3.0,,,,401K match to 6 %,"Various plans, personally have HDDP with HSA, including vision and dental",Masters,0.0,USD - US dollar,,,
2025-02-27 12:58:44.579000,,United States,,California,,Prefer not to say,Private,Diagnostics,200-1000,"Company is fine. I feel like we're not innovative enough in our field. My boss, however, is exceptional and I would follow them to the depths of hell if they wanted me to go with them. I feel like this position (and my boss and my skip level) have done so much to put me on projects that take advantage of my strengths so I've become an essential member of the team.",30 - 35,Senior Scientist,Research,Balance of manager and IC. We work on novel diagnostic assays.,In-Person,0.0,,0.0,,8.0,,Salaried,Not applicable,135000.0,N/A (no overtime/am salaried),15.0,No commission,4601.0,4.0,10000.0,,,401k match up to 6%.,,PhD,4.0,USD - US dollar,,,15.0
2025-02-26 22:43:52.408000,,United States,,Massachusetts,,Prefer not to say,Private,Contract Research Organization,1-50,,41 - 45,Senior Scientist ,Research,,In-Person,0.0,,0.0,,2.0,,Salaried,Not applicable,145000.0,N/A (no overtime/am salaried),,No commission,0.0,Have not been long enough to have an annual yearly raise,,25k shares ,,,,PhD,0.0,USD - US dollar,,,
2025-02-26 21:03:19.125000,,United States,,Maryland,,Prefer not to say,Private,Pharmaceutical (including “big pharma”),5000+,,51 - 60,Director of Medical Affairs,Medical Affairs,,Hybrid,2.0,,2.0,,3.0,,Salaried,Not applicable,200000.0,N/A (no overtime/am salaried),20.0,No commission,40000.0,6.0,,,,6% 401K match,,PharmD,3+,USD - US dollar,,,0.27
2025-02-26 20:26:51.454000,,United States,,Massachusetts,,Prefer not to say,Public,Industrial Biotech,200-1000,,51 - 60,Clinical Project Manager,Clinical,,Remote,5.0,,0.0,,5.0,,Salaried,Not applicable,130000.0,N/A (no overtime/am salaried),15.0,No commission,20000.0,Have not been long enough to have an annual yearly raise,17000.0,0.0,0.0,4% 401(k) match,$0 total out of pocket for employee. $2000 HSA deductible costs covered by company.,Bachelors,0.0,USD - US dollar,,Signing bonus,
2025-02-26 15:44:01.691000,,United States,,Wisconsin,,Prefer not to say,Public,Medical/Health Devices,5000+,,46 - 50,Senior Clinical Project Manager,Operations,Oversee large IDE and 510k trials,Remote,5.0,,0.0,"PMP, PE, RAPS, etc",8.0,,Salaried,Not applicable,152000.0,N/A (no overtime/am salaried),15.0,No commission,26000.0,3.16,,,,"3.5% 401K match, HSA, pension","High deductible (1500), Aetna, ",Bachelors,1.0,USD - US dollar,,RSUs,15.0
2025-02-26 14:45:21.661000,,United States,,Illinois,,Tempus AI ,Public,Diagnostics,1000-5000,,36 - 40,Molecular Technologist ,Clinical,Cancer biopsy DNA extractions,In-Person,0.0,,0.0,,0.0,,Hourly,40.0,60300.0,Unknown ,,No commission,0.0,Have not been long enough to have an annual yearly raise,5000.0,,4500.0,None,$600 annual HSA contribution ,Masters,1.0,USD - US dollar,,,
2025-02-26 13:40:01.909000,,United States,,Massachusetts,,Prefer not to say,Private,Pharmaceutical (including “big pharma”),5000+,,46 - 50,Associate Director Biostatistics,Data Science / Bioinformatics,,Hybrid,2.0,,0.0,,6.0,,Salaried,Not applicable,198000.0,N/A (no overtime/am salaried),22.0,No commission,85000.0,5.0,,,,,,PhD,6.0,USD - US dollar,,,0.32
2025-02-26 11:56:13.606000,,United States,,Washington,,Pfizer,Public,Pharmaceutical (including “big pharma”),5000+,,36 - 40,Research Associate,Research,"Laboratory-based role in MSAT, responsible for execution of scale-down models of bioreactor production, design of experiments, and data analysis. ",In-Person,0.0,,0.0,,2.0,,Hourly,40.0,81120.0,1x base,0.0,No commission,0.0,Company/Institution does not have annual yearly raise,0.0,None,0.0,None,None,Bachelors,2.0,USD - US dollar,,,
2025-02-26 11:29:11.784000,,United States,,Georgia,,Boehringer Ingelheim ,Private,Animal Health,5000+,4/5,41 - 45,Active Ingredient Technician,Manufacturing,Cell culture for vaccines ,In-Person,5.0,,0.0,,1.0,,Hourly,40.0,51000.0,1.5x base,7.5,No commission,0.0,0.05,,,,"5% match 401k, pension",,Bachelors,1.0,USD - US dollar,,,
2025-02-26 09:42:11.361000,,United States,,New York,,Prefer not to say,Private,Regulatory Affairs,5000+,,36 - 40,Manager of Regulatory Ad Promo,Commercial,,Remote,5.0,,2.0,,2.0,,Salaried,Not applicable,138000.0,N/A (no overtime/am salaried),12.0,No commission,10.0,Have not been long enough to have an annual yearly raise,,,,,,PharmD,0.0,USD - US dollar,,,
2025-02-26 06:10:04.727000,,United States,,Massachusetts,,Prefer not to say,Public,Pharmaceutical (including “big pharma”),50-200,,51 - 60,Executive Director ,Research,,In-Person,0.0,,4.0,,12.0,,Salaried,Not applicable,295000.0,N/A (no overtime/am salaried),25.0,No commission,130000.0,3.5,50000.0,,,Standard,Standard,PhD,1.5,USD - US dollar,,Options and RSUs,32-%
